order_id,order_timestamp,origin_zip,destination_zip,carrier_code,item_category,distance_miles,warehouse_processing_hours,weather_score,holiday_flag,weekend_flag,historical_carrier_delay_days,actual_delivery_days
12493,2025-12-21 08:57:51,92692,73571,CARRIER_E,oversize,1264.6,64.8,8.2,0,1,2.03,8.28
12494,2025-04-20 03:31:17,40894,90046,CARRIER_D,perishable,2903.7,51.7,5.4,1,1,1.47,11.29
12495,2025-08-25 17:38:21,12105,51138,CARRIER_A,oversize,1034.1,44.4,3.1,0,0,1.05,3.81
12496,2024-03-21 20:10:02,58905,24161,CARRIER_E,perishable,2544.3,11.9,9.9,0,0,2.44,8.53
12497,2025-11-24 01:46:40,77795,95321,CARRIER_E,fragile,1417.3,66.3,9.1,0,0,2.4,8.41
12498,2024-12-18 00:01:03,97364,24267,CARRIER_E,perishable,1263.1,51.2,5.8,0,0,2.33,6.8
12499,2025-06-04 19:22:37,27189,09909,CARRIER_B,standard,1370.2,46.9,6.9,0,0,0.6,6.23
12500,2024-06-28 02:09:10,28129,45949,CARRIER_E,fragile,1180.3,24.6,2.7,0,0,2.09,5.14
12501,2024-03-10 17:10:50,08292,51015,CARRIER_C,oversize,163.8,11.3,4.5,0,1,3.0,1.19
12502,2025-10-07 23:43:20,04397,13133,CARRIER_D,fragile,476.2,60.6,4.5,0,0,0.45,4.87
12503,2024-11-24 02:20:12,73652,90282,CARRIER_E,standard,1429.1,21.7,4.1,0,1,0.74,5.43
12504,2024-04-11 00:49:01,22187,34055,CARRIER_A,standard,97.9,11.9,6.1,0,0,1.49,1.35
12505,2025-04-25 16:30:28,30391,23965,CARRIER_C,perishable,1525.0,68.5,8.3,1,0,0.35,8.28
12506,2024-02-09 15:30:57,44647,53635,CARRIER_A,fragile,926.0,44.2,6.0,0,0,2.08,5.05
12507,2024-11-24 20:17:22,07756,13362,CARRIER_B,standard,938.9,27.5,3.9,0,1,2.87,3.59
12508,2025-05-29 05:35:47,77736,85869,CARRIER_C,standard,422.3,20.7,4.7,0,0,2.02,2.71
12509,2025-06-09 21:46:23,56909,29303,CARRIER_B,standard,1310.8,53.4,9.1,1,0,2.31,7.35
12510,2024-11-26 21:34:19,41925,06875,CARRIER_E,oversize,2225.4,45.5,0.9,0,0,2.87,8.29
12511,2024-09-27 01:46:04,23312,59036,CARRIER_E,fragile,2465.4,19.4,9.4,0,0,0.34,8.9
12512,2025-09-04 00:09:10,58891,91285,CARRIER_E,oversize,808.9,37.7,2.5,0,0,1.7,5.19
12513,2024-05-14 20:35:06,71935,37352,CARRIER_A,fragile,1376.3,58.8,5.1,0,0,1.99,5.67
12514,2024-02-24 11:30:40,56580,47505,CARRIER_B,fragile,2089.6,15.1,1.5,0,1,2.15,4.62
12515,2024-04-24 11:53:10,75774,68339,CARRIER_E,oversize,824.6,15.5,5.8,0,0,0.91,4.72
12516,2025-08-07 18:51:13,48782,82470,CARRIER_D,perishable,1456.0,30.9,5.4,0,0,2.8,6.42
12517,2024-12-09 00:42:07,12275,11561,CARRIER_D,perishable,2005.1,58.8,5.3,0,0,2.56,7.64
12518,2024-01-28 06:06:17,15901,87315,CARRIER_A,fragile,1963.5,29.4,0.8,0,1,2.44,4.75
12519,2024-05-03 04:57:13,79498,89326,CARRIER_E,fragile,2606.2,30.6,5.8,0,0,2.08,9.13
12520,2024-01-21 11:47:11,06802,52002,CARRIER_C,fragile,2493.8,12.9,10.0,0,1,0.93,7.21
12521,2025-08-17 12:46:37,45539,54797,CARRIER_C,fragile,1649.0,8.5,2.8,0,1,0.11,4.61
12522,2024-12-02 18:15:07,20297,87611,CARRIER_A,perishable,2789.6,16.6,3.8,0,0,0.06,6.75
12523,2024-02-19 16:26:52,75640,27032,CARRIER_E,perishable,453.0,12.4,9.6,0,0,1.63,5.12
12524,2024-06-10 13:01:24,27019,15467,CARRIER_E,oversize,2593.7,33.1,2.8,0,0,1.69,9.1
12525,2025-03-26 00:17:35,76330,01005,CARRIER_A,fragile,456.6,49.5,1.3,0,0,2.37,2.44
12526,2025-03-09 09:57:06,18756,87860,CARRIER_E,perishable,1463.0,1.1,8.8,0,1,1.75,6.04
12527,2025-08-21 01:54:46,60836,22902,CARRIER_D,standard,1897.1,71.1,0.6,0,0,1.55,7.37
12528,2024-01-19 20:18:49,19245,85387,CARRIER_C,perishable,1751.5,3.5,6.9,0,0,2.61,5.72
12529,2024-02-20 15:53:03,46704,49338,CARRIER_B,perishable,1990.9,48.1,0.1,1,0,0.32,6.51
12530,2024-01-26 20:01:29,60839,56117,CARRIER_A,oversize,1508.3,59.1,6.2,0,0,0.58,5.69
12531,2024-10-14 16:01:37,15410,14767,CARRIER_E,oversize,2852.8,55.9,8.7,0,0,1.8,11.29
12532,2025-06-14 19:38:29,45450,64087,CARRIER_A,perishable,1496.6,61.3,3.0,0,1,2.93,5.71
12533,2025-04-28 23:50:14,71269,80006,CARRIER_E,fragile,2182.7,62.8,4.2,0,0,0.39,9.06
12534,2024-06-02 10:05:37,25020,74196,CARRIER_A,perishable,1921.6,54.3,9.9,0,1,1.04,7.89
12535,2025-04-24 18:49:30,05288,78419,CARRIER_C,oversize,2466.3,47.1,1.6,0,0,2.09,7.76
12536,2025-04-24 04:25:40,23579,99410,CARRIER_D,standard,1664.7,38.5,0.8,0,0,1.25,5.78
12537,2024-05-19 17:07:36,39533,24105,CARRIER_B,fragile,529.2,31.2,8.7,0,1,0.74,4.36
12538,2025-07-01 10:38:10,14323,41780,CARRIER_C,perishable,887.8,31.2,7.0,0,0,0.22,4.92
12539,2024-11-04 06:32:43,80578,07724,CARRIER_B,fragile,2500.2,56.0,9.0,0,0,0.18,9.05
12540,2024-02-13 07:28:55,69180,46235,CARRIER_B,oversize,1643.6,16.6,5.5,0,0,2.88,5.75
12541,2024-10-12 02:58:35,50668,68124,CARRIER_E,perishable,844.7,20.3,1.3,0,1,2.27,3.47
12542,2025-07-15 22:05:21,47593,33310,CARRIER_B,fragile,1217.8,52.7,0.4,0,0,2.52,4.62
12543,2025-05-23 05:37:48,79512,80225,CARRIER_A,perishable,1638.3,50.2,7.1,0,0,1.6,6.97
12544,2024-07-14 22:44:23,66454,19446,CARRIER_B,fragile,648.4,69.0,6.6,0,1,1.93,5.06
12545,2025-07-06 12:55:23,68977,79632,CARRIER_A,fragile,207.5,60.0,5.8,0,1,1.77,3.71
12546,2024-10-11 08:50:42,37846,27778,CARRIER_A,oversize,2425.2,33.8,9.0,0,0,0.86,6.89
12547,2024-12-01 23:25:04,00528,28005,CARRIER_D,standard,1431.5,61.7,9.4,0,1,1.82,7.96
12548,2024-03-04 05:55:07,08500,67546,CARRIER_E,standard,362.0,62.7,2.6,0,0,2.32,5.54
12549,2025-12-28 20:36:24,73662,55154,CARRIER_A,oversize,33.7,45.5,3.3,0,1,2.14,2.23
12550,2025-09-04 04:47:50,82303,04003,CARRIER_A,oversize,2006.1,50.6,1.0,0,0,1.09,6.34
12551,2024-05-22 07:08:53,09338,61607,CARRIER_C,fragile,2392.7,14.9,9.6,0,0,2.9,7.25
12552,2025-02-13 07:58:06,04157,70589,CARRIER_C,oversize,597.5,5.9,8.2,0,0,0.46,4.27
12553,2025-07-23 15:52:13,23487,54391,CARRIER_C,standard,2637.5,37.8,2.2,0,0,0.02,7.64
12554,2025-01-03 09:44:08,36748,94792,CARRIER_A,perishable,2868.0,66.7,7.5,0,0,2.81,9.25
12555,2024-06-02 21:12:51,18191,13173,CARRIER_C,fragile,29.1,65.8,2.0,0,1,2.9,3.3
12556,2025-12-08 01:04:49,58513,24234,CARRIER_D,perishable,638.9,56.6,6.7,0,0,0.05,6.24
12557,2024-07-15 05:31:06,89149,82632,CARRIER_C,oversize,1218.9,3.7,7.9,0,0,0.96,4.5
12558,2024-09-01 04:32:27,66449,26883,CARRIER_B,perishable,423.0,24.2,4.3,0,1,1.94,2.73
12559,2024-09-28 06:51:58,33245,31437,CARRIER_C,perishable,1418.4,58.9,3.0,0,1,2.32,5.39
12560,2025-10-12 06:27:11,48175,89764,CARRIER_D,fragile,2119.3,43.4,3.0,0,1,2.54,7.98
12561,2024-12-31 00:13:42,94588,25201,CARRIER_B,fragile,2190.2,60.2,4.8,1,0,0.27,9.1
12562,2025-06-09 08:55:54,79890,96024,CARRIER_B,standard,2699.3,60.0,5.1,0,0,2.37,9.36
12563,2025-10-19 21:13:31,15459,62755,CARRIER_C,fragile,144.4,16.6,6.9,0,1,0.75,3.57
12564,2025-11-08 19:48:46,47958,74714,CARRIER_B,perishable,2741.6,5.0,4.3,0,1,0.04,6.71
12565,2025-09-17 04:40:40,08269,40890,CARRIER_B,perishable,298.6,60.9,4.3,0,0,1.72,3.28
12566,2025-10-24 16:41:31,83581,22173,CARRIER_D,perishable,782.2,27.4,3.3,0,0,1.61,3.31
12567,2025-11-23 04:54:41,69441,57143,CARRIER_B,fragile,1643.1,70.6,2.9,1,1,0.32,8.15
12568,2025-12-24 10:50:31,24685,50053,CARRIER_A,oversize,1240.1,3.1,2.9,0,0,2.65,2.45
12569,2025-04-14 10:59:47,74616,87501,CARRIER_D,fragile,2118.5,14.1,9.7,0,0,2.96,7.45
12570,2024-04-06 02:58:36,47253,84151,CARRIER_C,fragile,1849.2,53.5,0.6,0,1,0.95,6.42
12571,2024-03-23 17:15:31,79619,19002,CARRIER_E,fragile,1327.6,6.5,5.2,0,1,2.66,5.46
12572,2025-08-04 02:12:25,03093,60037,CARRIER_C,perishable,1937.0,15.7,9.9,0,0,2.52,6.85
12573,2024-08-18 18:49:00,42916,08398,CARRIER_A,oversize,2982.9,49.6,9.7,0,1,0.59,9.75
12574,2025-08-10 06:44:27,57816,22280,CARRIER_D,perishable,1897.7,14.5,3.4,0,1,0.97,7.27
12575,2025-11-13 08:34:14,10460,04231,CARRIER_D,fragile,377.0,10.8,3.4,0,0,0.53,2.49
12576,2025-04-15 09:25:27,40255,03441,CARRIER_D,perishable,684.7,60.7,5.0,0,0,2.95,5.98
12577,2025-07-11 22:31:53,73882,37649,CARRIER_A,standard,896.9,3.7,1.8,0,0,1.28,1.57
12578,2024-07-22 13:38:38,68118,39521,CARRIER_E,oversize,617.1,48.0,7.1,0,0,0.83,5.65
12579,2024-11-13 05:06:36,10557,10589,CARRIER_B,standard,72.1,45.6,5.5,0,0,0.18,2.72
12580,2025-12-05 13:23:51,74233,79916,CARRIER_C,perishable,2028.5,28.3,2.1,0,0,2.89,6.08
12581,2025-08-19 07:15:43,72553,46195,CARRIER_E,fragile,1778.8,64.3,3.3,0,0,0.28,8.02
12582,2024-05-29 05:28:33,43300,03147,CARRIER_A,standard,440.3,69.6,5.5,0,0,1.57,4.92
12583,2025-11-14 12:21:31,81939,79292,CARRIER_B,perishable,1229.0,36.7,2.1,0,0,2.86,4.68
12584,2024-12-30 16:33:38,60843,36096,CARRIER_D,perishable,870.5,50.4,4.7,0,0,2.5,5.71
12585,2025-09-08 00:33:47,99952,00834,CARRIER_B,perishable,1465.8,65.7,5.4,0,0,0.72,6.08
12586,2025-01-15 16:27:15,73203,79488,CARRIER_B,fragile,2482.3,68.4,7.8,0,0,1.52,9.38
12587,2025-03-16 20:13:06,99844,95169,CARRIER_C,standard,330.5,16.4,4.0,0,1,1.4,2.37
12588,2024-04-28 03:15:00,83677,72037,CARRIER_E,fragile,514.3,40.7,2.4,0,1,0.33,4.88
12589,2024-09-04 05:23:58,33516,61116,CARRIER_A,oversize,2947.3,46.2,3.9,0,0,2.33,7.76
12590,2025-06-11 10:42:17,10512,01532,CARRIER_A,fragile,1496.6,14.4,7.7,0,0,1.29,4.19
12591,2025-09-06 22:43:24,63011,75738,CARRIER_B,fragile,2575.3,25.3,5.7,0,1,2.56,7.95
12592,2024-03-05 20:57:09,54790,65527,CARRIER_C,perishable,328.8,62.3,9.7,0,0,0.99,5.63
12593,2024-02-26 02:40:00,98594,10883,CARRIER_D,perishable,1203.7,32.0,1.2,0,0,1.21,5.11
12594,2025-05-20 23:04:23,92482,03845,CARRIER_D,fragile,1873.4,11.9,0.5,0,0,1.15,5.4
12595,2024-11-22 09:06:28,00367,54447,CARRIER_E,standard,958.3,11.8,2.2,0,0,2.95,4.25
12596,2025-09-11 11:44:36,28402,82333,CARRIER_E,standard,2446.3,64.8,9.4,0,0,0.4,11.57
12597,2024-02-19 19:13:11,51299,09434,CARRIER_D,fragile,2411.8,21.4,8.9,0,0,0.58,8.24
12598,2024-09-12 01:25:31,62860,00601,CARRIER_D,oversize,2610.6,3.9,2.9,0,0,0.72,6.7
12599,2024-01-26 20:55:06,39835,30444,CARRIER_B,perishable,2595.0,1.4,4.3,0,0,0.38,5.9
12600,2025-06-01 21:03:09,28231,07177,CARRIER_D,standard,2923.5,27.3,9.9,0,1,2.38,10.06
12601,2025-09-18 05:34:50,45219,96831,CARRIER_E,oversize,1316.0,34.7,7.1,0,0,0.49,7.02
12602,2024-04-24 10:40:50,80384,44347,CARRIER_D,oversize,1205.0,11.1,8.6,0,0,2.3,5.77
12603,2024-08-24 11:57:56,94086,16635,CARRIER_E,standard,675.4,63.1,1.3,0,1,0.61,5.65
12604,2025-09-09 13:01:35,74336,07893,CARRIER_E,perishable,160.0,70.2,4.9,0,0,0.1,5.19
12605,2024-01-31 05:51:52,16254,76661,CARRIER_D,oversize,1133.3,38.3,7.0,0,0,1.91,6.35
12606,2025-11-25 23:35:43,94950,74865,CARRIER_C,oversize,973.2,49.9,9.3,0,0,2.96,5.73
12607,2025-10-09 12:03:36,53125,59764,CARRIER_C,oversize,1904.9,66.7,4.7,0,0,1.63,8.06
12608,2024-04-21 11:11:36,69895,74608,CARRIER_D,fragile,2338.9,29.9,4.2,0,1,1.18,7.17
12609,2024-04-11 10:03:30,67779,55604,CARRIER_B,standard,236.2,31.3,4.1,0,0,1.83,2.67
12610,2025-05-20 01:22:40,48912,01866,CARRIER_D,perishable,2827.0,3.5,3.7,1,0,1.78,8.48
12611,2024-01-08 08:53:46,52858,09628,CARRIER_D,standard,2087.8,69.4,4.0,1,0,0.91,9.66
12612,2025-01-04 06:09:38,54111,47921,CARRIER_E,perishable,2031.6,44.9,3.3,0,1,1.9,8.19
12613,2024-02-18 02:53:04,13118,02094,CARRIER_C,perishable,2606.9,3.4,8.2,0,1,1.85,7.62
12614,2025-01-22 23:52:05,77941,24407,CARRIER_B,oversize,2791.0,30.7,7.3,0,0,0.84,8.25
12615,2024-09-12 15:29:06,31284,85614,CARRIER_C,oversize,1794.7,59.3,5.5,0,0,2.15,7.66
12616,2025-05-30 17:41:59,73788,61339,CARRIER_C,oversize,1871.3,32.8,0.2,0,0,1.92,5.26
12617,2025-10-04 21:59:58,02633,14120,CARRIER_A,oversize,291.7,16.9,4.6,0,1,0.18,2.04
12618,2024-12-22 18:44:00,11781,10541,CARRIER_B,perishable,999.8,11.5,1.2,0,1,1.99,2.55
12619,2025-04-13 11:47:38,26636,75642,CARRIER_E,perishable,2246.1,4.2,0.2,0,1,0.06,5.96
12620,2025-03-14 05:43:06,29912,89028,CARRIER_A,oversize,1780.7,33.9,4.4,0,0,2.28,5.52
12621,2025-12-19 23:54:34,10375,58558,CARRIER_E,perishable,2312.1,69.7,9.9,0,0,2.25,11.12
12622,2024-06-17 13:23:09,68249,61636,CARRIER_C,fragile,2387.4,36.4,1.0,0,0,2.45,7.27
12623,2024-06-23 10:09:05,06614,40533,CARRIER_C,perishable,1137.0,46.2,1.9,0,1,0.88,4.99
12624,2024-10-03 07:26:08,10088,98970,CARRIER_B,perishable,2530.1,33.1,8.5,0,0,2.67,7.73
12625,2025-06-21 18:51:23,61500,88650,CARRIER_C,standard,2418.1,13.8,5.4,0,1,0.88,6.65
12626,2025-09-23 15:00:39,65987,12966,CARRIER_E,oversize,1860.0,4.0,0.5,0,0,1.06,5.22
12627,2024-07-21 23:53:04,65478,91568,CARRIER_E,perishable,528.6,53.3,2.4,0,1,0.67,5.31
12628,2024-03-21 05:29:31,86344,06090,CARRIER_E,standard,1509.8,36.5,8.6,1,0,0.68,8.54
12629,2025-03-20 07:33:05,78867,16400,CARRIER_C,oversize,343.4,12.3,0.1,0,0,1.76,1.07
12630,2025-03-12 05:31:06,36774,20636,CARRIER_C,oversize,363.8,3.9,6.8,0,0,1.94,2.58
12631,2024-09-30 13:58:35,64312,01859,CARRIER_A,perishable,2973.4,61.6,1.0,0,0,1.51,7.98
12632,2024-05-14 12:42:33,21800,96774,CARRIER_C,perishable,2424.4,29.8,9.0,1,0,2.58,9.27
12633,2025-09-12 09:45:54,82300,58357,CARRIER_A,oversize,1841.0,29.1,4.7,1,0,2.13,5.85
12634,2025-09-09 23:22:25,85401,66370,CARRIER_C,fragile,2868.0,35.7,3.4,0,0,1.03,7.83
12635,2025-06-29 16:43:27,55631,61688,CARRIER_C,perishable,1354.0,38.1,0.0,0,1,2.73,5.54
12636,2025-02-26 16:51:00,48152,02170,CARRIER_E,perishable,2977.7,26.0,2.0,0,0,1.99,9.23
12637,2024-07-09 20:11:22,62116,55303,CARRIER_C,perishable,294.0,33.5,8.6,1,0,0.86,5.91
12638,2024-10-21 05:24:52,83225,88033,CARRIER_E,fragile,1002.8,51.6,1.2,0,0,0.06,5.77
12639,2024-02-19 22:54:41,91265,23658,CARRIER_A,fragile,1141.8,29.0,5.2,0,0,1.41,3.56
12640,2024-07-01 08:55:41,07809,59368,CARRIER_E,perishable,1519.7,18.3,4.4,0,0,2.81,6.88
12641,2024-11-24 19:40:04,60154,43876,CARRIER_E,standard,1070.3,56.7,4.2,0,1,1.04,6.78
12642,2024-11-14 21:31:08,21178,18847,CARRIER_A,standard,2543.2,13.1,1.9,0,0,2.11,5.29
12643,2024-02-28 16:11:29,06213,33010,CARRIER_C,standard,441.9,38.9,8.2,0,0,1.46,3.87
12644,2025-11-30 01:22:04,00104,39127,CARRIER_D,oversize,1961.4,13.3,7.8,0,1,1.59,6.31
12645,2024-07-14 19:32:44,09532,98200,CARRIER_C,oversize,1957.5,52.2,9.1,0,1,2.49,7.91
12646,2025-01-06 17:20:48,44814,72554,CARRIER_B,oversize,1608.4,41.0,0.7,0,0,2.07,4.97
12647,2024-12-05 15:16:19,85652,15002,CARRIER_A,oversize,1760.4,15.7,5.7,0,0,0.66,5.24
12648,2024-12-08 17:27:23,88209,59485,CARRIER_D,standard,2349.7,40.5,1.6,0,1,2.84,8.0
12649,2025-09-08 20:56:33,78006,88168,CARRIER_B,fragile,2955.4,20.4,0.7,0,0,1.4,6.73
12650,2025-06-28 18:43:01,64527,17113,CARRIER_E,oversize,2738.2,47.5,6.9,0,1,2.21,10.08
12651,2025-09-25 08:58:03,61010,35049,CARRIER_A,perishable,288.6,15.6,2.5,0,0,2.06,0.87
12652,2024-10-03 16:54:16,01783,04711,CARRIER_D,perishable,1262.7,15.6,3.0,0,0,2.11,4.87
12653,2024-07-12 13:29:41,82224,46614,CARRIER_E,perishable,1004.1,19.3,8.3,0,0,2.32,5.13
12654,2024-11-08 00:28:03,02474,24988,CARRIER_A,perishable,1260.6,8.0,9.4,0,0,1.82,4.18
12655,2025-02-13 21:19:05,78850,38152,CARRIER_A,oversize,1827.3,25.0,2.4,0,0,0.04,4.73
12656,2024-09-02 23:19:27,72031,66626,CARRIER_B,oversize,1013.7,32.6,0.0,0,0,0.45,3.84
12657,2024-12-01 20:12:55,26475,28265,CARRIER_A,standard,450.4,53.1,3.1,0,1,2.92,3.7
12658,2024-04-20 04:06:50,09279,23193,CARRIER_C,oversize,2134.7,36.8,5.9,0,1,2.38,7.45
12659,2025-03-02 04:56:24,88083,35907,CARRIER_E,standard,2066.0,67.3,1.6,0,1,1.65,8.33
12660,2025-06-05 01:56:14,22025,27926,CARRIER_D,fragile,1714.3,53.8,3.0,0,0,2.92,7.14
12661,2025-01-19 19:47:13,53231,76874,CARRIER_D,perishable,1225.1,23.6,1.5,1,1,0.22,5.1
12662,2025-09-29 07:30:05,69843,79211,CARRIER_B,standard,117.4,49.0,8.0,0,0,1.4,3.61
12663,2025-12-27 20:16:25,46253,20919,CARRIER_D,perishable,1192.9,5.1,7.5,0,1,2.94,4.64
12664,2025-10-23 01:58:59,24882,98017,CARRIER_E,standard,2438.9,18.9,1.0,0,0,1.52,7.32
12665,2024-03-08 20:58:30,49101,61264,CARRIER_D,perishable,1887.0,43.3,9.9,0,0,1.04,8.0
12666,2025-10-04 23:40:02,49019,08362,CARRIER_E,oversize,1939.3,52.2,3.4,0,1,2.44,7.73
12667,2024-08-31 14:30:27,44295,17826,CARRIER_E,perishable,1940.1,16.6,5.0,0,1,2.68,7.37
12668,2024-11-25 19:15:07,39530,80284,CARRIER_B,standard,2857.3,33.3,8.5,0,0,0.56,9.12
12669,2024-10-27 17:51:58,05264,71643,CARRIER_B,fragile,2958.0,2.3,7.0,0,1,0.1,7.18
12670,2024-07-26 08:50:22,34377,53890,CARRIER_C,perishable,2184.5,16.0,0.3,0,0,1.94,5.51
12671,2025-10-02 09:03:56,36567,47953,CARRIER_E,fragile,1706.7,48.7,6.0,0,0,2.4,8.05
12672,2025-04-10 16:25:26,25258,48197,CARRIER_B,standard,783.2,12.5,8.6,1,0,2.18,4.71
12673,2025-12-06 21:15:58,10902,15546,CARRIER_B,perishable,1149.0,28.6,1.5,0,1,2.12,3.86
12674,2025-11-27 22:25:48,40751,23916,CARRIER_A,perishable,2876.9,47.1,1.8,0,0,1.28,7.64
12675,2024-11-02 10:12:55,92316,75230,CARRIER_E,fragile,818.6,41.8,8.1,0,1,1.9,6.49
12676,2025-06-14 17:55:38,18278,99972,CARRIER_B,perishable,2514.5,24.9,8.0,0,1,2.39,7.89
12677,2025-01-01 17:25:23,69461,38201,CARRIER_A,fragile,530.1,38.0,9.2,0,0,0.03,4.1
12678,2024-12-27 05:44:48,95468,22256,CARRIER_D,standard,396.3,3.0,6.6,0,0,0.88,2.59
12679,2025-06-23 22:28:57,96169,71334,CARRIER_C,fragile,731.2,22.4,6.5,0,0,0.93,3.85
12680,2025-05-17 19:55:34,31641,98691,CARRIER_D,standard,2224.8,47.2,7.7,0,1,1.55,8.56
12681,2025-10-27 13:47:37,13680,29744,CARRIER_E,perishable,2064.4,72.0,6.3,0,0,1.84,10.03
12682,2025-07-17 22:51:51,72897,70771,CARRIER_D,fragile,2715.1,25.9,4.9,1,0,1.94,9.27
12683,2025-03-30 03:55:05,30436,51375,CARRIER_E,fragile,774.0,52.8,0.1,0,1,2.14,4.78
12684,2025-11-02 01:35:50,29265,84363,CARRIER_D,standard,2223.4,20.4,7.6,0,1,1.76,8.26
12685,2024-03-15 17:46:29,72306,52190,CARRIER_E,fragile,2183.2,36.2,1.4,0,0,1.81,6.67
12686,2025-07-11 03:32:24,26219,34142,CARRIER_A,standard,2334.1,60.0,1.9,0,0,2.0,7.28
12687,2024-10-13 08:48:01,51870,00248,CARRIER_D,oversize,2035.7,56.6,4.2,0,1,0.42,8.63
12688,2024-11-12 05:29:54,48271,45369,CARRIER_E,standard,2759.2,66.8,0.2,0,0,2.53,9.07
12689,2025-07-24 14:56:32,84428,68314,CARRIER_A,oversize,1343.0,63.6,0.8,0,0,0.84,5.45
12690,2024-07-18 17:35:10,73251,83667,CARRIER_B,perishable,1199.6,6.7,6.7,0,0,0.87,3.92
12691,2025-10-07 01:13:32,36827,39936,CARRIER_C,oversize,1963.1,38.7,8.8,0,0,0.78,7.51
12692,2024-12-30 21:55:36,00391,91336,CARRIER_E,perishable,604.8,69.1,3.4,1,0,0.47,6.54
12693,2024-09-11 18:29:52,24921,81692,CARRIER_C,oversize,1705.7,48.3,5.8,0,0,0.78,6.94
12694,2024-08-27 13:40:39,17111,32643,CARRIER_E,oversize,2120.0,21.6,1.3,0,0,1.46,7.11
12695,2024-11-03 06:33:05,78515,76099,CARRIER_D,perishable,1789.6,17.2,4.8,0,1,0.44,6.63
12696,2025-11-19 05:14:08,77432,40951,CARRIER_D,oversize,911.6,60.8,4.7,0,0,2.12,6.56
12697,2024-03-15 22:19:00,04128,59882,CARRIER_D,perishable,2941.7,61.9,10.0,0,0,1.27,11.26
12698,2025-01-05 19:33:41,35296,06289,CARRIER_A,standard,727.9,63.1,1.4,0,1,1.57,4.11
12699,2025-09-01 13:16:43,14957,89763,CARRIER_D,perishable,1094.4,33.8,8.4,0,0,2.53,6.42
12700,2024-12-10 14:25:37,85539,72580,CARRIER_B,oversize,2722.6,14.7,9.7,1,0,0.81,9.21
12701,2025-02-17 04:37:55,72214,68988,CARRIER_B,fragile,1327.8,55.5,6.3,0,0,2.58,6.46
12702,2024-09-11 04:23:51,13323,74971,CARRIER_D,fragile,657.8,18.9,7.8,1,0,0.52,5.78
12703,2024-04-09 10:26:56,69378,05363,CARRIER_C,standard,2568.3,3.0,6.1,0,0,1.67,7.05
12704,2025-04-11 18:24:37,81299,73720,CARRIER_D,standard,2842.2,54.2,8.4,0,0,0.67,10.14
12705,2025-11-02 13:36:47,06529,18319,CARRIER_E,perishable,1689.0,55.0,5.3,0,1,2.86,7.57
12706,2025-01-14 15:17:54,62210,10977,CARRIER_D,oversize,1657.3,65.5,6.1,0,0,2.8,9.01
12707,2024-11-11 09:17:46,52634,01120,CARRIER_B,oversize,2322.2,69.8,3.2,0,0,2.43,8.45
12708,2024-04-04 04:56:13,16848,02458,CARRIER_E,perishable,1235.0,24.8,8.3,0,0,1.69,6.3
12709,2025-11-20 15:39:19,91992,99029,CARRIER_C,standard,1757.7,44.4,2.5,0,0,1.68,6.18
12710,2025-09-26 12:31:15,01234,71866,CARRIER_E,oversize,1641.5,54.6,0.0,0,0,2.06,6.6
12711,2025-10-20 10:11:52,49154,46766,CARRIER_B,standard,16.2,2.1,3.0,1,0,1.78,1.43
12712,2024-09-19 01:54:17,88138,18454,CARRIER_A,perishable,2823.2,46.0,2.3,1,0,1.74,8.65
12713,2025-04-01 11:14:23,31139,61760,CARRIER_C,oversize,1340.4,44.4,1.5,0,0,2.78,5.45
12714,2024-11-11 18:46:26,28888,54238,CARRIER_C,perishable,21.0,40.4,6.1,0,0,0.68,3.32
12715,2024-06-20 07:05:30,72748,60792,CARRIER_E,standard,1949.2,19.1,7.3,0,0,2.65,8.22
12716,2024-05-30 03:17:12,24136,41615,CARRIER_D,standard,2968.1,3.3,7.2,0,0,0.25,7.78
12717,2024-10-07 05:05:41,50336,05976,CARRIER_E,fragile,2194.5,44.4,9.5,0,0,0.68,9.23
12718,2025-02-07 23:32:11,18384,47267,CARRIER_D,fragile,484.7,63.8,8.8,0,0,0.36,6.02
12719,2024-03-30 01:28:41,06803,13470,CARRIER_C,perishable,510.0,64.9,0.5,0,1,0.61,3.61
12720,2025-05-27 12:00:16,35501,69535,CARRIER_A,fragile,2824.2,21.0,2.1,0,0,2.06,6.91
12721,2024-11-30 04:02:17,14179,77777,CARRIER_B,oversize,301.0,32.3,3.9,0,1,0.28,2.48
12722,2025-10-05 06:00:59,52385,89515,CARRIER_B,fragile,1488.0,33.0,9.5,0,1,2.65,6.01
12723,2024-07-22 12:27:23,49112,24432,CARRIER_D,oversize,2583.8,41.7,4.8,0,0,0.29,8.85
12724,2024-02-07 16:09:58,47768,58464,CARRIER_D,fragile,2006.6,50.2,7.3,0,0,2.69,8.11
12725,2024-08-15 19:12:36,96793,30786,CARRIER_A,fragile,2562.1,43.9,9.7,0,0,0.12,8.32
12726,2025-12-11 12:46:30,85121,73705,CARRIER_E,oversize,1723.8,36.6,7.3,0,0,2.07,7.81
12727,2024-08-23 01:23:49,43367,91363,CARRIER_C,perishable,1199.1,5.7,5.9,0,0,1.25,4.7
12728,2025-05-28 18:53:12,19734,98366,CARRIER_D,perishable,2564.4,47.2,1.5,1,0,2.83,9.13
12729,2025-09-07 14:28:48,20642,95375,CARRIER_D,standard,535.2,20.4,6.2,0,1,2.92,4.15
